Concepticon_Gloss.xo,Concepticon_Gloss.yo,xo_source_score,xo_source_odds,labels
ROAST (SOMETHING),SACRIFICE,1675154.25,1.2356789707794877,1.0
WALK,ROAST (SOMETHING),3715913.5654007937,1.2354348725274524,1.0
CALL BY NAME,COMMAND,1412267.8598130825,1.2353627702579841,1.0
CLAY,SMOKE (INHALE),1513128.8421052687,1.2353588898630885,1.0
EARTH (SOIL),FLOOR,4036143.478260849,1.2353503582950376,1.0
WE,FOREST,2487931.7826087046,1.2353395084174308,1.0
WE,BURN,2483899.478260853,1.235339508417407,1.0
AND,WHERE,1970848.5789473793,1.2352735211030674,1.0
FAT (ORGANIC SUBSTANCE),SALT,2184394.5662650494,1.2351711581316767,1.0
SLEEP,ENTER,2558542.404255324,1.2351285699902836,1.0
SLEEP,TWO,2558542.4042553226,1.235128569990283,1.0
MOUNTAIN,MY,2172329.5454545543,1.2350236197246929,1.0
MOUNTAIN,GOD,2168143.939393954,1.2350236197246849,1.0
BITTER,CAVE,1574454.666666682,1.2348704595230384,1.0
SEIZE,TRAP (CATCH),3536271.025210088,1.234856547819129,1.0
LANGUAGE,THING,2871713.2549019684,1.2348487125121166,1.0
DRINK,RIGHT,2216797.761904764,1.2347149450553603,1.0
HE OR SHE OR IT,NOT,3163454.3870967543,1.2346714970836816,1.0
THEY,HORN (ANATOMY),1782144.5912408766,1.2346194499340015,1.0
HEAVY,GRIEF,1601015.4098360685,1.2344802635203282,1.0
DAY (NOT NIGHT),TOMORROW,2114975.580246919,1.2343931843419707,1.0
CUT,AXE,4456379.220077204,1.2343930472865106,1.0
FLOW,RIDE,1845054.9230769302,1.234391312814071,1.0
GROUND,RIDE,1858296.944055955,1.2343913128140693,1.0
IN FRONT OF,SEASON,1539090.7435897486,1.2343470994715162,1.0
LEAVE,DROP (SOMETHING),2682985.076923044,1.234284484132543,1.0
SHOOT,GUESS,2020814.7096774427,1.234220497471014,1.0
STICK (CLASSIFIER),TREE (CLASSIFIER),703305.1176470567,1.2341686499900824,1.0
RISE (MOVE UPWARDS),GROW,2183145.8816567976,1.2341364096179301,1.0
EARTH (SOIL),PLACE (POSITION),4207890.0472441,1.2340669726717188,1.0
EARTH (SOIL),DIRTY,4229882.5039370125,1.2340669726717093,1.0
SIT,REMAIN,3078859.128440343,1.2340395213902686,1.0
COUNTRY,CLAY,2775540.599999975,1.2340185026533461,1.0
VILLAGE,GARDEN,1618063.419354829,1.2339948175091,1.0
VILLAGE,CLAN,1604033.9677419276,1.2339948175090858,1.0
LOOK FOR,ASK (INQUIRE),2131337.797545998,1.2339008852118771,1.0
GREEN,WET,2372918.6292134724,1.2338826332540105,1.0
OLD,OLD MAN,2458124.1176470835,1.2338366931386802,1.0
NECK,THROAT,1684336.0000000063,1.2338021129791523,1.0
OX,DEER,1340413.9494949516,1.2337937377273136,1.0
COW,DEER,1309361.8888888778,1.2337937377273012,1.0
MOUTH,NOSE,2620733.1666666786,1.2337759170680496,1.0
WOOD,COLD,3868555.6748971855,1.2337083972725256,1.0
SEE,FEEL,2829174.4433497917,1.2336504787351272,1.0
RUB,DOOR,2256898.982456146,1.2336046297693237,1.0
BROTHER,COUSIN,2540525.6923076883,1.2334798562692804,1.0
STAND,TWIST,1777655.5620438035,1.233404273026864,1.0
PADDLE,EAR,1827967.0845070272,1.2333915938230269,1.0
GO UP (ASCEND),FOLLOW,2507225.290322567,1.2333718911798517,1.0
COUNT,GUESS,1995126.3870967806,1.2333619265663305,1.0
SPEAK,SOUND OR NOISE,4462863.461538438,1.233270988455755,1.0
TIE,MOVE,2192276.6586826164,1.2332454206749164,1.0
PILE UP,WRAP,1476219.142857155,1.2332333459292941,1.0
PILE UP,SWELL,1485995.4285714352,1.2332333459292917,1.0
FIGHT,SWELL,1485995.4285714352,1.2332333459292912,1.0
STRIKE (SOMEONE),THRESH,937281.1818181854,1.2332152323141525,1.0
HUT,MEN'S HOUSE,1334005.3999999957,1.2331855433086225,1.0
WE,SOW SEEDS,2487516.810810837,1.23313486351248,1.0
GATHER,SET (HEAVENLY BODIES),2086376.0000000065,1.2330197991815877,1.0
SLEEP,WING,2558134.1798941637,1.2330019204503726,1.0
LUNCH,MIDDAY,830118.153846158,1.2329788709427032,1.0
HEAD,DOOR,2252765.467836227,1.2329687506552758,1.0
GIVE,FATHER,3334945.7777777435,1.2328889531506655,1.0
BREAST,WHITE,2955142.8086124524,1.2328391813237,1.0
ARRIVE,WIPE,2483491.702702694,1.2326448735451345,1.0
BRIDGE,HOE,1070298.5070422487,1.2326081394965054,1.0
WIFE,YOUNGER SISTER,2974089.190476171,1.2326032599640229,1.0
LINE,FOOTPRINT,1193115.0,1.2325976401138679,1.0
MORNING,SEVEN,1353355.485148495,1.2325629112068948,1.0
PAINFUL,BEAN,836271.3333333287,1.2323553606613677,1.0
CHIN,BEARD,1122571.3809523855,1.2323153191725649,1.0
PIG,EAR,1832393.1549295632,1.2322833211308448,1.0
WHAT,GOD,2155587.121212109,1.2321807703973346,1.0
BRIGHT,LOUD,1932993.7333333485,1.2321323654833902,1.0
BLACK,DIFFICULT,2110762.4814814636,1.232131601098387,1.0
MONEY,PAPER,1747505.6666666686,1.2319274508264035,1.0
GO,FLOAT,3608102.288135593,1.2318728765068945,1.0
FIRE,BORROW,2736640.522613083,1.2318533011967359,1.0
PAY,TRADE OR BARTER,1133253.4871794789,1.2317803093792425,1.0
LIE DOWN,MIX,2260601.9534883928,1.2317509432384555,1.0
SPREAD OUT,ABUSE,1734629.8656716433,1.2317482239074393,1.0
FAMINE,BE HUNGRY,1060273.2857142766,1.2317217371562537,1.0
ROAD,DOOR,2244498.4385964973,1.2316887821031672,1.0
PATH,DOOR,2227964.380116953,1.2316887821031393,1.0
HOW,WHY,1123327.8367347019,1.2316408079689984,1.0
DIVIDE,TUMBLE (FALL DOWN),2546142.9259259026,1.2316322780849696,1.0
DIVIDE,PLOUGH,2546142.9259259026,1.2316322780849696,1.0
SAY,FAT (OBESE),3914881.926829297,1.231615199249765,1.0
SIBLING,PART,1912343.324324337,1.231576108328526,1.0
THINK (REFLECT),LOVE,2212199.1538461642,1.2314868829334766,1.0
CUT DOWN,DROP (SOMETHING),2631541.410256424,1.2314435263203594,1.0
FELL (A TREE),YAM,1890086.677852333,1.2313854736903431,1.0
RUB,MIX,2256476.767441872,1.2311190533010758,1.0
SHARP,SWEET,1961283.75324675,1.2310646935864635,1.0
FAST,IMMEDIATELY,1778452.8888888783,1.2310645910182423,1.0
DISAPPEAR,DIVE,1125590.0,1.2309365184773706,1.0
CUT,THEY,4461325.167938907,1.2307273389683953,1.0
SEW,JOIN,2098123.185185184,1.2306063347301337,1.0
BRAID,CONNECT,1294897.6170212606,1.2305763005328332,1.0
ARRIVE,FOLLOW,2475081.376344053,1.2304648011022625,1.0
GO,ROAST (SOMETHING),3615079.7299578334,1.2304299334606092,1.0
SNAKE,GOLD,1115853.9333333322,1.2303946287942795,1.0
SMOKE (INHALE),TOBACCO,1020379.8000000071,1.2303946287942729,1.0
EARTH (SOIL),RUN,4257086.789883286,1.2302767404223014,1.0
I,YES,2044465.1446540921,1.2302317199476793,1.0
CUT (WITH AXE),YES,2057190.0314465447,1.230231719947672,1.0
THOU,NOW,2565382.429319383,1.2301654381277158,1.0
CALL BY NAME,ADMIT,1436083.814814816,1.230115281593626,1.0
FAT (ORGANIC SUBSTANCE),RIGHT,2183525.0,1.2299759189977,1.0
WEAVE,SEND,3101465.5159817818,1.229771711854123,1.0
WALK,WHO,3717431.5352696837,1.2297598562785688,1.0
SKIRT,DRESS,1455896.333333342,1.229707801473961,1.0
LAND,SIDE,3489667.339055829,1.2296903034704387,1.0
COLD (OF WEATHER),WINTER,1046356.5882352995,1.229599462027512,1.0
CARRY,TRY,4235161.879377473,1.2295371445329115,1.0
HERD (SOMETHING),WAIT (FOR),866831.4782608699,1.2294121760441679,1.0
HE OR SHE,THERE,1738474.6296296138,1.229360322323677,1.0
HE OR SHE,CRY,1738474.6296296136,1.2293603223236769,1.0
CHILD (YOUNG HUMAN),YOUNG,2927356.4834122933,1.2293028827914727,1.0
FRUIT,RIGHT,2158570.428571433,1.229286871419101,1.0
HIS OR HER,MY,2084431.8181818202,1.2292860788271387,1.0
PLAIN,GARDEN,1599357.4838709454,1.229222762685939,1.0
BREAK (DESTROY OR GET DESTROYED),SOW SEEDS,2443240.621621644,1.2291619404043483,1.0
GO UP (ASCEND),ENTER,2506490.680851077,1.2290711861991754,1.0
BRIGHT,SMOOTH,1936816.7417218538,1.229057764616068,1.0
BELOW OR UNDER,BOTTOM,1905217.2580645066,1.2290052681883423,1.0
SAY,PINCH,3913755.193548393,1.2289397869901555,1.0
UDDER,COLLAR,1217589.272727262,1.2288292768773674,1.0
WIND,FAN (OBJECT),1869751.1095890345,1.2287820828408247,1.0
MILK,UDDER,1713908.0287769963,1.2287451130412594,1.0
OLD (AGED),DRY,2272175.298850584,1.2287351278604857,1.0
RINGWORM,TINEA,614166.0,1.2286973326735822,1.0
HOLD,PINCH,3899000.225806479,1.2286371284161093,1.0
LOOK FOR,GOD,2134659.0909090918,1.228554139021594,1.0
GET,SHARPEN (SOMETHING),3262941.2666666205,1.2284514509662041,1.0
SPEAK,TELL,4263932.575757569,1.2284386327627164,1.0
COUNTRY,MOUNTAIN OR HILL,2778374.3497536853,1.2283288743511183,1.0
ARRIVE,IMITATE,2482775.8983957437,1.2283080449422388,1.0
BOWL (CLASSIFIER),GRAIN (CLASSIFIER),652625.5714285774,1.2282917591546103,1.0
CHANGE (BECOME DIFFERENT),CAPRINE (GOAT OR SHEEP),709873.4285714228,1.2282917591545814,1.0
WASH,CHOOSE,2316169.3728813417,1.22822613693851,1.0
BACK,SHELL,1390505.7692307802,1.22818591452734,1.0
MOON,YELLOW,2529826.842105243,1.2281477893991677,1.0
SHARP,ARROW,1990845.0,1.228120953921357,1.0
MONTH,SALT,2142627.9397590375,1.2281102634698857,1.0
TIE,LOVE,2191446.8165680254,1.2281089845824473,1.0
ARM,TOP,2938942.3270142237,1.2280548914627107,1.0
SQUEEZE,PILE UP,2604138.0309278443,1.227983671237772,1.0
SQUEEZE,RIPEN,2604138.030927843,1.2279836712377714,1.0
LIFT,BRAID,1949285.6842105282,1.2279112875781808,1.0
YOU,NOW,2549448.3769633775,1.227907112407297,1.0
THAT,SHE,2072484.2883435653,1.2278967043023141,1.0
SEIZE,SHIVER,3735029.3045267584,1.2278458499597724,1.0
PINCH,ABUSE,1721042.6865671491,1.227806059818166,1.0
ROAST (SOMETHING),JUMP,1673637.3076923166,1.2277952846715405,1.0
GROUND,COOKED,1857130.4482758471,1.2277837550403086,1.0
SICK,OBEY,2035981.8867924646,1.2277768250517613,1.0
HIS (GENITIVE OF HE),YES,2044465.1446540921,1.2277768250517558,1.0
HEAR,BEAUTIFUL,3082683.798165122,1.227632629847567,1.0
LANGUAGE,LIP,2866353.6153846383,1.2275404833465398,1.0
MANY,DIFFICULT,2081270.7901234664,1.2275128056912397,1.0
GATHER,JOIN,1980156.4197530795,1.2275128056912286,1.0
BREAK (CLEAVE),TRAVERSE,1974158.701298716,1.2274744908382365,1.0
DIVIDE,HIDE (CONCEAL),2545464.8638743623,1.2274504351876245,1.0
GOOD,NOW,2545464.8638743623,1.2274504351876245,1.0
DEFEND,GUARD,1312344.7128712884,1.2273786425901927,1.0
HUT,ROOF,1358481.8316831677,1.2273786425901747,1.0
SALT,SPIT,1353355.4851484953,1.227378642590153,1.0
SANDFLY,FLY (INSECT),1121570.4615384599,1.227340748228708,1.0
POOR,NEED (NOUN),922683.7358490484,1.2272034800271734,1.0
DANGER,NEED (NOUN),915360.849056599,1.227203480027164,1.0
TURN (SOMETHING),ROLL,1383344.4285714368,1.227093459447767,1.0
TURN (SOMETHING),WRAP,1471331.0,1.2270934594477627,1.0
TURN (SOMETHING),SHOULDER,1471331.0,1.2270934594477627,1.0
KILL,SHARPEN (SOMETHING),3228833.8666666388,1.2270016589321115,1.0
WALK,SHIVER,3716483.975308598,1.2269924100831389,1.0
WALK,COLD,3716483.975308596,1.2269924100831382,1.0
BREAK (DESTROY OR GET DESTROYED),CHEST,2454991.4301075153,1.226988027924272,1.0
SOW (FEMALE PIG),WILD BOAR,1032414.9393939457,1.2269560725997994,1.0
GO UP (ASCEND),TUMBLE (FALL DOWN),2502174.9947090107,1.2269549662880397,1.0
STICK,BAMBOO,1367488.3921568657,1.226845824715428,1.0
PITCHFORK,HEEL,1129401.3506493557,1.2268398669677294,1.0
DO,MAKE,2723331.1735160174,1.2268100400434698,1.0
FRUIT,LOVE,2183145.8816567985,1.2267367928280668,1.0
PADDLE,ROW,1813669.777777786,1.226714968626624,1.0
OLD,RIPE,2846960.153846132,1.2265344534270333,1.0
DIG,FOLLOW,2450973.4408601983,1.2264836558655858,1.0
BOY,YOUNG MAN,2227588.391752586,1.2262471773118484,1.0
ARRIVE,STRETCH,2482466.808510681,1.2261742329966732,1.0
ARRIVE,ENTER,2474458.851063829,1.2261742329966525,1.0
SPEAK,SWEEP,4462183.578947379,1.226076955168357,1.0
SPEAK,CHANGE,4462183.578947378,1.2260769551683568,1.0
FINGERNAIL,FINGERNAIL OR TOENAIL,2219354.544041453,1.2260612074194743,1.0
BRAID (VERB) OR WEAVE (BASKET),BRAID,1694843.5263158048,1.226023619023297,1.0
HOLD,GHOST,3905371.2399999755,1.2260051711006719,1.0
RIVER,THICK,2498177.910052931,1.2259982712616362,1.0
HEAVY,FOUR,1566622.0967741965,1.225990194729275,1.0
CUT,SWEEP,4458561.676691699,1.2259683492220488,1.0
CUT,CHANGE,4458561.676691698,1.2259683492220486,1.0
WASH,WET,2311760.9325842736,1.2258884142920627,1.0
WANT,IMITATE,2462721.1657753894,1.2258385289216756,1.0
BUNCH,BROOM,756588.8571428466,1.2258260417638764,1.0
TWO,TESTICLES,1457630.5135134973,1.2257424891294202,1.0
MOUTH,FAULT,2619377.6938775666,1.2256980488661016,1.0
DRAW MILK,RESEMBLE,1835680.3333333416,1.225612695262979,1.0
STONE,MY,2096988.636363652,1.2255926259262586,1.0
NO,MY,2117916.6666666577,1.2255926259262266,1.0
NO,GOD,2117916.666666657,1.2255926259262264,1.0
SHOOT,HUNT,1964137.4430379628,1.225570103210432,1.0
MONTH,FLESH OR MEAT,2146430.5688622715,1.2255120275868419,1.0
STRIKE OR BEAT,MOW,1706866.0000000056,1.2254529504463818,1.0
EARTH (SOIL),STAND,4250987.463601534,1.2253586357410562,1.0
POINTED,COMB,1564128.1900826602,1.2253332008709903,1.0
THIS,YES,2031740.257861639,1.2252862392352768,1.0
BARK,SKIN (HUMAN),2314678.9016393274,1.2252251472976334,1.0
SHARP,SOUR,1986134.230769219,1.2252149545083388,1.0
GRANDFATHER,SMOOTH,1923846.9867549764,1.2252143604577252,1.0
OWNER,LORD,399852.0,1.2251718939588863,1.0
SUGAR PALM,SAGO,533136.0,1.2251718939588838,1.0
SUGAR PALM,GEBANG PALM,533136.0,1.2251718939588838,1.0
CLAW,FINGERNAIL OR TOENAIL,2326550.559585517,1.2251658496038556,1.0
DRY,WRITE,1394404.8095238118,1.2251588458315177,1.0
BOOK,WRITE,1394404.8095238118,1.2251588458315177,1.0
ONE,ONLY,1408537.567164169,1.2251389220734792,1.0
FAT (OBESE),ABUSE,1711984.5671641694,1.2251389220734779,1.0
JUMP,REPAIR,1190844.380952373,1.2250411211473955,1.0
TAKE,TRAP (CATCH),3498968.5882353033,1.2250208999539833,1.0
SAY,SPREAD OUT,3904906.3027888197,1.2250066111981508,1.0
TRY,CRAWL,1759096.4782608687,1.2249279090767247,1.0
BREAK (DESTROY OR GET DESTROYED),FAECES (EXCREMENT),2454699.2727272613,1.224837365845061,1.0
BREAK (DESTROY OR GET DESTROYED),SEPARATE,2454699.2727272604,1.2248373658450606,1.0
WISE,MANNER,1100062.4594594534,1.224828414140991,1.0
PULL OFF (SKIN),THRESH,930126.36363637,1.2248228158797543,1.0
FIELD,FIVE,2142262.7425149735,1.2247898047333534,1.0
BAD,MOVE,2142262.742514973,1.224789804733353,1.0
OLD,AGE,2842824.1435406795,1.224752567181624,1.0
DIRTY,SAND,1741743.3284671677,1.224700612513234,1.0
TALL,THICK,2486186.656084665,1.2245495796497778,1.0
EXTINGUISH,FILL,1284283.7021276667,1.2244752688333946,1.0
MESSAGE,STORY,728930.1818181828,1.2244431983522395,1.0
HIGH,LIVER,2210804.1676300876,1.2241711524864343,1.0
ARRIVE,TUMBLE (FALL DOWN),2482189.5714285597,1.2240630010716538,1.0
WET,TEN,1407277.5140186942,1.2239700159036284,1.0
RUB,TASTE (SOMETHING),2255424.285714281,1.2238327634255577,1.0
SKIN,BODY,4008202.1860464853,1.2237999920576483,1.0
WHALE,SHARK,581881.84615384,1.223793498970598,1.0
SEIZE,FAT (OBESE),3733740.081300817,1.2237762253487305,1.0
CEASE,BURY,2186629.233918093,1.2237714643211048,1.0
SPEAK,CALL,4460946.835820866,1.2237505264933204,1.0
SAY,SING,3893447.3015873083,1.2237163630547643,1.0
SNOW,THIN,1011917.5,1.2237162730044915,1.0
WANT,ENTER,2462446.914893625,1.223709007009694,1.0
FAECES (EXCREMENT),INTESTINES,1423275.5855855932,1.2236131340574254,1.0
FLOOR,SAND,1741743.3284671677,1.2234282907395782,1.0
HOLD,SING,3900793.4285714384,1.2234149908854977,1.0
TEACH,NARROW,2162393.5443786997,1.2232523135105855,1.0
OWN,BECOME,1783706.3802816751,1.22319405504338,1.0
TUMBLE (FALL DOWN),ROLL,1442002.1428571555,1.222927027502857,1.0
WING,SHOULDER,1422449.5714285627,1.222927027502843,1.0
WALK,FAT (OBESE),3715256.2195121846,1.2229256141496028,1.0
COME,FAECES (EXCREMENT),2430633.59358291,1.2228116522358476,1.0
SIT,SHARPEN (SOMETHING),3175777.911111139,1.222760034801028,1.0
SIT,FATHER,3175777.9111111388,1.2227600348010277,1.0
KNOW (SOMETHING),FEEL,2614250.970443373,1.222734689771611,1.0
SLEEP,RIPEN,2556573.865979393,1.2226975360818328,1.0
SPEAK,STEAL,4460365.483271402,1.2226002848064215,1.0
CUT,STEAL,4449530.587360596,1.2224919868237123,1.0
AUNT,COUSIN,2548440.1025640685,1.2224849329722585,1.0
LAND,DUST,3465396.394957978,1.2224521636551957,1.0
WORLD,MUD,2182495.719298247,1.2224109216622523,1.0
SHARP,GOAT,1990005.9808917202,1.2223459741961369,1.0
GET,CARRY IN HAND,3257879.895196478,1.2222870758764885,1.0
BUTTOCKS,HEEL,1123519.0519480556,1.2222389093399217,1.0
BUTTOCKS,GUTS,1111754.4545454553,1.2222389093399164,1.0
DARKNESS,TAIL,1470373.858407097,1.2222346210076938,1.0
POUR,CHOOSE,2275319.8248587633,1.2222146169416217,1.0
POUR,OPEN,2275319.824858763,1.2222146169416213,1.0
PICK UP,TWO,2450434.9787234156,1.2222069698106803,1.0
PICK UP,WEIGH,2450434.9787234156,1.2222069698106803,1.0
DIG,ENTER,2450434.9787234147,1.2222069698106803,1.0
UNCLE,COUSIN,2548440.1025640685,1.2220411660590935,1.0
LIFT,SWEET,1944117.1558441669,1.2219520487168498,1.0
YOU,FIGHT,2540719.1443298687,1.2217937435911324,1.0
EARTH (SOIL),TELL,4242159.303030279,1.2217678604482185,1.0
HE OR SHE OR IT,FATHER,3160619.066666726,1.2217321369286622,1.0
CHOOSE,TEN,1402287.1682242928,1.2216403940703882,1.0
SUCK,BACK,2210804.1676300876,1.22154301988327,1.0
FAR,FOR A LONG TIME,1166822.411764714,1.2213904154125443,1.0
CUT,GRIND,4452591.925925901,1.2213503665793035,1.0
HAIR (HEAD),PUBIC HAIR,2100163.745856355,1.2213481857261101,1.0
BLOOD,EXTINGUISH,1893987.1333333037,1.2213412198409281,1.0
DIVIDE,RIPEN,2544682.8247422753,1.2213393400257544,1.0
READ,MEASURE,1830788.1724137627,1.221241024202698,1.0
HAND,YOUNG,2853979.4739336534,1.2212394644418316,1.0
LEATHER,CLOTHES,3021255.2009132495,1.2211740425674893,1.0
HEAR,LEAD (GUIDE),3085387.396396366,1.2211340242276592,1.0
SEIZE,PINCH,3721940.6129032425,1.2211178415302326,1.0
SHIVER,ABUSE,1698397.388059709,1.2210782694196094,1.0
DONATE,DIMINISH,1416207.2222222155,1.2210734440612334,1.0
SCATTER (SEEDS),DIMINISH,1416207.2222222155,1.2210734440612327,1.0
CROWD,OFTEN,1141769.7108433817,1.2208523543088807,1.0
STRETCH,STINKING,1456666.5714285632,1.2208213866298656,1.0
COME,ENTER,2414399.170212745,1.2206873886022314,1.0
BREAK (DESTROY OR GET DESTROYED),PLOUGH,2434224.555555566,1.2206043166732934,1.0
SPLIT,FLY (MOVE THROUGH AIR),2263064.9604519927,1.2203612454421804,1.0
WALK,PINCH,3714563.129032257,1.2202690780962406,1.0
HAVE,YES,2006290.4842767396,1.2201948355160908,1.0
WEAVE,SHARPEN (SOMETHING),3137880.7999999886,1.22016812735174,1.0
DIG,TUMBLE (FALL DOWN),2450212.8941799086,1.2201025687360505,1.0
DIG,PLOUGH,2422233.301587309,1.2201025687360494,1.0
MAINLAND,AREA,1139314.308641984,1.2200624347846458,1.0
GRIND,FOLD,1813669.7777777857,1.2200096486455854,1.0
SEW,COVER,2100861.3132530157,1.2199636899172166,1.0
BUILD,CARVE,1939468.3548387168,1.2199599669375234,1.0
TIME,IF,1741192.1884057722,1.219897096489356,1.0
POUR,DRY UP,2275066.3146067285,1.219888336216172,1.0
POUR,PISS,2266911.955056171,1.2198883362161557,1.0
LIE DOWN,CHOOSE,2258980.005649683,1.2197381824814637,1.0
LEARN,IMITATE,2378491.288770085,1.2197132311960213,1.0
WATER,RAIN (PRECIPITATION),3073164.175438624,1.2196524255353742,1.0
SUN,PLANT (VEGETATION),2442218.7248677155,1.2195988748790907,1.0
HIS (GENITIVE OF HE),YOUR (PLURAL),2043352.9012345665,1.219518517583911,1.0
OLD,OIL (ORGANIC SUBSTANCE),2853789.056603804,1.219507769930962,1.0
DUNG (ANIMAL FAECES),SPICY,750125.0,1.219378016140655,1.0
HIGH,HEAVEN,2222618.114285714,1.21935935690004,1.0
GOOD,FLAT,2544482.897435871,1.2193440935711755,1.0
JOG (SOMETHING),SWAY,827737.9523809511,1.2193080622929522,1.0
YEAR,YAM,1855326.4630872365,1.2193023466974309,1.0
COUNT,SET (HEAVENLY BODIES),2010200.0,1.2191347232212348,1.0
DRAW MILK,KNEEL,1834720.6438356298,1.2191248262681533,1.0
DRAW MILK,FAN (OBJECT),1834720.6438356296,1.2191248262681533,1.0
RUB,OPEN,2242640.1864406727,1.2191124551069672,1.0
RUB,PAINT (PIGMENTS),2254895.050847443,1.2191124551069668,1.0
WASH,DOG,2306936.6243093843,1.2190302334894876,1.0
"DWELL (LIVE, RESIDE)",REMAIN,2707866.1651376295,1.2189604121279727,1.0
SWIM,SPIN,1960506.692307684,1.2189145463485251,1.0
LEAVE,PUT ON,2680681.862068933,1.2188432781119107,1.0
SOUL,AIR,1972960.9617834536,1.2187811981947705,1.0
DRY UP,DIMINISH,1411238.074074079,1.218770920594446,1.0
PISS,DIMINISH,1411238.074074079,1.218770920594446,1.0
ACQUIT,LIBERATE,691169.5862068979,1.2187068653027868,1.0
TWIST (AROUND),WRAP,1402897.0,1.218700580477914,1.0
TWIST (AROUND),ROLL,1344239.2857142799,1.2187005804778954,1.0
FEW,MEET,1796500.8461538341,1.2186985405623527,1.0
CARRY,CHANGE,4230381.834586488,1.2186859388065507,1.0
CARRY,SWEEP,4230381.834586488,1.2186859388065507,1.0
PULL,LEAD (GUIDE),2994081.2342342394,1.2186269195342807,1.0
BEAUTIFUL,CLEVER,1589291.8799999827,1.2185836517634017,1.0
DAY (NOT NIGHT),MORNING,2121138.571428567,1.2185707244884358,1.0
WIDE,EMPTY,1245752.538461545,1.2184325184729303,1.0
MAN,ONE,3619140.1382113644,1.218336371002011,1.0
SICKLE,HARVEST,1127411.9743589766,1.2183333719564347,1.0
LOOK FOR,SCRAPE,2125039.3372781062,1.2182402972580761,1.0
LOOK FOR,LOVE,2129189.8047336955,1.2182402972580542,1.0
LINE,QUARREL,1217589.2727272622,1.2182188769068139,1.0
DESTROY,RESCUE,1491944.4827586378,1.2181657158135262,1.0
THOU,IN,2563893.6548223263,1.2181027499040173,1.0
BEAM,RIDGEPOLE,1066291.3333333295,1.2179873645842192,1.0
FUR,HAIR,3159710.47826084,1.217873885538621,1.0
TRAP (CATCH),BE LATE,1671752.0601503719,1.2178304903640327,1.0
NEST,CHAIR,1074167.1111111073,1.2177356645363198,1.0
CALL,FOLD,1800463.444444437,1.2177246918728415,1.0
SHARPEN (SOMETHING),SACRIFICE,1619777.25,1.2177049555228354,1.0
POUR,SCATTER (SEEDS),2270776.324022358,1.2175880474541474,1.0
POUR,DONATE,2274845.8156424398,1.2175880474541263,1.0
FLESH,THICK,2426230.386243433,1.217564412079797,1.0
MORE,OTHER,980643.7049180343,1.2175431460721082,1.0
CARRY,OWN,4226353.31835209,1.2175254061924554,1.0
LIE DOWN,SHORT,2258757.5955056115,1.2174166152340606,1.0
SAY,TRY,3909942.3735408178,1.2174157349614305,1.0
SPREAD OUT,CRAWL,1732240.0434782598,1.2173375205255956,1.0
THEY,EAR,1779280.3098591487,1.2173038736290123,1.0
CLOTH,DRESS,1489092.6666666686,1.2172542096289893,1.0
DO,SHARPEN (SOMETHING),3092404.266666678,1.2172295839520557,1.0
SEIZE,SPREAD OUT,3732090.2988047795,1.2172096995818844,1.0
EARTH (SOIL),NAME,4247660.074626835,1.217105211933633,1.0
CATCH,NEAR,2906986.1481481576,1.216983858345021,1.0
SPEAK,READ,4457818.1021898,1.2169750152426775,1.0
MANY,HORSE,2084154.6626506194,1.2168969146254935,1.0
FALL,BE DEAD OR DIE,2079978.0,1.2168969146254807,1.0
HAIR (HEAD),SKIN (HUMAN),2330837.218579217,1.216892530290964,1.0
WHAT,DOOR,2153561.116959108,1.2168458175537777,1.0
SICK,ASK (INQUIRE),2030446.067484675,1.2168333010452865,1.0
RUB,PISS,2254680.4157303516,1.2167920788267863,1.0
CARRY ON HEAD,SPIT,1337976.4455445444,1.21676391180629,1.0
BEND,GIVE BACK,1107817.526315792,1.2167624403692276,1.0
SUCK,TASTE (SOMETHING),2210315.799999988,1.216741554581844,1.0
SPEECH,EXPLAIN,1650103.442748098,1.2166865805059404,1.0
